,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
59,7.522363739553839e-05,5.425144263426773e-05,0.004373194649815559,0.0073655578307807446,7.081608782755211e-05,4.985813211533241e-05,0.004183290526270866,0.007061028853058815,2.3263044e-07
60,7.544973777839914e-05,5.447988223750144e-05,0.0043776375241577625,0.007381048519164324,7.080752402544022e-05,4.985352643416263e-05,0.0041832709684967995,0.0070607028901577,2.3263044e-07
61,7.519560313085094e-05,5.4227675718721e-05,0.004373225849121809,0.007363944314420223,7.079824717948213e-05,4.984177212463692e-05,0.004182619042694569,0.007059870287775993,1.628413e-07
62,7.531134906457737e-05,5.434481499833055e-05,0.0043754419311881065,0.007371893618255854,7.079271745169535e-05,4.984039333066903e-05,0.00418290076777339,0.007059772964566946,1.628413e-07
63,7.550776354037225e-05,5.454586062114686e-05,0.004377241246402264,0.007385517004877329,7.078969792928547e-05,4.984170664101839e-05,0.004183214157819748,0.00705986563116312,1.628413e-07
64,7.548086432507262e-05,5.4519845434697345e-05,0.004378304351121187,0.007383755408227444,7.078226917656139e-05,4.983174949302338e-05,0.004182760138064623,0.007059160619974136,1.1398891e-07
65,7.519836071878672e-05,5.42403977306094e-05,0.004372515715658665,0.007364808116108179,7.078055932652205e-05,4.9839774874271825e-05,0.004182553384453058,0.007059729192405939,1.1398891e-07
66,7.520352664869279e-05,5.425035487860441e-05,0.004373920150101185,0.00736548425629735,7.077531336108223e-05,4.983043982065283e-05,0.004183017183095217,0.007059067953377962,1.1398891e-07
67,7.539593207184225e-05,5.4441599786514416e-05,0.004376030992716551,0.00737845478579402,7.077056216076016e-05,4.9828475312097e-05,0.004182613454759121,0.007058928720653057,7.979224e-08
68,7.525034743594006e-05,5.429865268524736e-05,0.0043739271350204945,0.007368762046098709,7.076804467942566e-05,4.982587051927112e-05,0.004182261414825916,0.007058744318783283,7.979224e-08
69,7.521823863498867e-05,5.4265925427898765e-05,0.004372291266918182,0.007366540841758251,7.076536712702364e-05,4.982741302228533e-05,0.004182141739875078,0.007058853283524513,7.979224e-08
70,7.517248741351068e-05,5.422366666607559e-05,0.00437099440023303,0.007363671902567148,7.076205656630918e-05,4.98224726470653e-05,0.004182612523436546,0.007058503571897745,5.5854567e-08
71,7.507070404244587e-05,5.4120882850838825e-05,0.004368187859654427,0.007356689777225256,7.07617073203437e-05,4.982371683581732e-05,0.004182443488389254,0.007058591581881046,5.5854567e-08
72,7.52482665120624e-05,5.4298699978971854e-05,0.004372863098978996,0.00736876530572772,7.075784378685057e-05,4.982081372872926e-05,0.004182044882327318,0.007058386225253344,5.5854567e-08
73,7.526519038947299e-05,5.4316937166731805e-05,0.004373522941023111,0.007370002567768097,7.075608300510794e-05,4.982045720680617e-05,0.0041818744502961636,0.007058360613882542,3.9098197e-08
74,7.514885510317981e-05,5.4201052989810705e-05,0.0043695238418877125,0.007362136617302895,7.075456960592419e-05,4.9818896513897926e-05,0.004181951284408569,0.00705825025215745,3.9098197e-08
75,7.517354970332235e-05,5.422735193860717e-05,0.004372057970613241,0.00736392242833972,7.075264147715643e-05,4.981682650395669e-05,0.004182022996246815,0.007058103568851948,3.9098197e-08
76,7.549621659563854e-05,5.454749407363124e-05,0.004376776982098818,0.007385627366602421,7.075267058098689e-05,4.98183180752676e-05,0.004181793890893459,0.007058209273964167,2.7368738e-08
77,7.52859705244191e-05,5.4338852351065725e-05,0.004377460107207298,0.0073714894242584705,7.075160829117522e-05,4.9816633691079915e-05,0.004181825555860996,0.007058090064674616,2.7368738e-08
78,7.53397835069336e-05,5.4392778110923246e-05,0.004377864301204681,0.007375145796686411,7.075013127177954e-05,4.981564779882319e-05,0.004181570373475552,0.00705802021548152,2.7368738e-08
79,7.535012264270335e-05,5.44050162716303e-05,0.004373436328023672,0.007375975605100393,7.074967288644984e-05,4.981506572221406e-05,0.004181701224297285,0.007057978771626949,1.9158117e-08
80,7.535146141890436e-05,5.440345194074325e-05,0.004378307610750198,0.007375869434326887,7.0749651058577e-05,4.981561505701393e-05,0.004181816708296537,0.007058017887175083,1.9158117e-08
81,7.534104952355847e-05,5.439742744783871e-05,0.004376489203423262,0.007375461049377918,7.074854511301965e-05,4.981423990102485e-05,0.004181675147265196,0.0070579200983047485,1.9158117e-08
82,7.537224155385047e-05,5.442722249426879e-05,0.004377597477287054,0.007377480622380972,7.074825407471508e-05,4.981383972335607e-05,0.004181708674877882,0.00705789215862751,1.34106815e-08
83,7.515487959608436e-05,5.420830348157324e-05,0.004374410957098007,0.007362628821283579,7.074783934513107e-05,4.981395250069909e-05,0.004181546624749899,0.007057900074869394,1.34106815e-08
84,7.510701834689826e-05,5.416394196799956e-05,0.00436989264562726,0.0073596155270934105,7.07475992385298e-05,4.981325037078932e-05,0.004181588534265757,0.007057850249111652,1.34106815e-08
85,7.524983811890706e-05,5.430412056739442e-05,0.00437163794413209,0.007369133178144693,7.074751192703843e-05,4.981310121365823e-05,0.004181592259556055,0.007057839538902044,9.3874775e-09
86,7.517609628848732e-05,5.423120819614269e-05,0.004372354131191969,0.007364184129983187,7.074741006363183e-05,4.981255187885836e-05,0.00418167095631361,0.007057800889015198,9.3874775e-09
87,7.529011054430157e-05,5.4343006922863424e-05,0.004372360184788704,0.007371771149337292,7.074732275214046e-05,4.981271558790468e-05,0.004181697964668274,0.0070578125305473804,9.3874775e-09
88,7.540085061918944e-05,5.445598071673885e-05,0.00437465263530612,0.007379429414868355,7.074723544064909e-05,4.981263919034973e-05,0.004181688651442528,0.007057806942611933,6.5712342e-09
89,7.531821756856516e-05,5.437246727524325e-05,0.004372922237962484,0.007373768836259842,7.074717723298818e-05,4.981272286386229e-05,0.004181660246104002,0.007057812996208668,6.5712342e-09
90,7.509374700020999e-05,5.414778570411727e-05,0.004369490314275026,0.007358517963439226,7.074716268107295e-05,4.981283564120531e-05,0.004181609023362398,0.007057820912450552,6.5712342e-09
91,7.526635454269126e-05,5.4321291827363893e-05,0.004374569281935692,0.00737029779702425,7.074711902532727e-05,4.981286474503577e-05,0.0041816020384430885,0.007057822775095701,4.599864e-09
